,Unnamed: 0,Unnamed: 0.1,TargetWord,Prime,Unrelated,w2v_small_SIM_rel,w2v_small_SIM_un,w2v_uk1_SIM_rel,w2v_uk1_SIM_un,w2v_big_SIM_rel,w2v_big_SIM_un,w2v_ukfull_SIM_rel,w2v_ukfull_SIM_un,gloveWG100_SIM_rel,gloveWG100_SIM_un,gloveTW100_SIM_rel,gloveTW100_SIM_un,w2v15_WGU_SIM_rel,w2v15_WGU_SIM_un,w2v15_WG_SIM_rel,w2v15_WG_SIM_un
1456,1456,1456,taxi,cab,busy,0.524307370186,0.243179529905,0.627979755402,0.339547783136,0.686925888062,0.363500744104,0.651716709137,0.25641477108,0.755679635783,0.441385176616,0.77906697371,0.354936550207,0.840586066246,0.528624475002,0.840586066246,0.528624475002
1457,1457,1457,tea,coffee,cucumber,0.769990265369,0.659294307232,0.926286756992,0.613834857941,0.94606512785,0.652358412743,0.939722776413,0.618906974792,0.773269013952,0.270286449462,0.827587656577,0.4592083168,0.69091552496,0.689057767391,0.69091552496,0.689057767391
1458,1458,1458,teach,learn,illness,0.659862220287,0.116620711982,0.768788278103,-0.0766268000007,0.790884315968,0.00301404064521,0.788162887096,-0.016922943294,0.822716986166,0.196374933864,0.886767730567,0.305329480087,0.880229175091,0.225489705801,0.880229175091,0.225489705801
1459,1459,1459,teacher,student,salt,0.796485185623,0.0977448448539,0.647753715515,-0.0699024647474,0.747502148151,0.0276334900409,0.685350298882,-0.0867285206914,0.808339949621,0.152783918268,0.761809548917,0.23419474733,0.800914108753,0.0969236567616,0.800914108753,0.0969236567616
1460,1460,1460,team,coach,haul,0.362968564034,0.147776842117,0.465852051973,0.0205731578171,0.513282597065,0.139114424586,0.447409331799,0.124724522233,0.764906758429,0.302759415031,0.675255562875,0.0895974362076,0.725522577763,0.266146034002,0.725522577763,0.266146034002
1461,1461,1461,tear,rip,quack,0.590442121029,0.291057676077,0.467864692211,0.282233119011,0.610845327377,0.301919132471,0.5473767519,0.140616178513,0.394619299876,-0.00159663541864,0.459619993658,0.159205750445,0.526847600937,0.196075737476,0.526847600937,0.196075737476
1462,1462,1462,tears,cry,sea,0.57421040535,0.215893134475,0.621081590652,0.262843936682,0.675912976265,0.315023064613,0.638659775257,0.245370030403,0.610711846613,0.189928939909,0.771436297701,0.185968774281,0.614167809486,0.139855355024,0.614167809486,0.139855355024
1463,1463,1463,teeth,gums,invent,0.681189537048,0.474503278732,0.761591494083,0.058694627136,0.777001440525,0.0836459994316,0.773295760155,0.0683425292373,0.607386425459,0.129062394137,0.664602977229,0.329787317825,0.788211464882,0.35130700469,0.788211464882,0.35130700469
1464,1464,1464,telephone,booth,inertia,0.484390050173,-0.0798453688622,0.225862160325,-0.188161075115,0.357570707798,-0.0132805742323,0.212001562119,-0.0947318673134,0.462964855493,-0.0593623619737,0.394343753444,0.037496066001,0.376074403524,0.00989916920662,0.376074403524,0.00989916920662
1465,1465,1465,television,entertainment,lay,0.668422460556,-0.0741567090154,0.622903168201,-0.0539651885629,0.588304281235,0.0227701980621,0.639942467213,-0.0899023711681,0.663271317188,0.167973375094,0.627754605072,0.185549283194,0.564315140247,0.133348166943,0.564315140247,0.133348166943
1466,1466,1466,tell,show,kid,0.549738705158,0.287613540888,0.468860834837,0.104028664529,0.47166004777,0.235060483217,0.471189409494,0.193896248937,0.607892770079,0.57673501564,0.614673488615,0.694155548915,0.540091335773,0.615054130554,0.540091335773,0.615054130554
1467,1467,1467,temperature,celsius,castle,0.563380241394,0.125275090337,0.624698460102,-0.0208752639592,0.545828521252,0.0348102301359,0.626017272472,-0.0124717513099,0.674981364218,0.0831595900823,0.532493661266,0.222315477524,0.774507939816,0.123207055032,0.774507939816,0.123207055032
1468,1468,1468,temple,shrine,cloak,0.350796759129,0.357855856419,0.77142059803,0.254512429237,0.8669039011,0.431376814842,0.815190136433,0.268989384174,0.673144006947,0.212102422582,0.467404615918,0.0761504101816,0.811042189598,0.378365248442,0.811042189598,0.378365248442
1469,1469,1469,ten,nine,be,0.818939805031,0.0213915538043,0.89721518755,0.0350573137403,0.931774616241,0.111016236246,0.908486485481,-0.00402202643454,0.86272558369,0.501321758187,0.56561493267,0.449230953385,0.708162605762,0.177027478814,0.708162605762,0.177027478814
1470,1470,1470,tennis,racket,conflict,0.472768783569,0.0181913040578,0.565953850746,-0.086371243,0.531915783882,-0.00102684728336,0.528461635113,-0.0813234522939,0.421762356775,0.0749477286223,0.565483688831,0.139946493057,0.529763638973,-0.0095454370603,0.529763638973,-0.0095454370603
1471,1471,1471,tense,uptight,happening,0.370762825012,0.414238214493,0.242570400238,0.0853827819228,0.315359175205,0.127110764384,0.343594431877,0.129625216126,0.186950284062,0.326737596718,0.262227876344,0.39813310991,0.237161144614,0.286398082972,0.237161144614,0.286398082972
1472,1472,1472,tent,camping,breeze,0.50820428133,0.529281020164,0.439728945494,0.483721643686,0.544074356556,0.476285606623,0.439318865538,0.4848523736,0.509490726518,0.203001105187,0.707224648183,0.331133077203,0.688298761845,0.386264920235,0.688298761845,0.386264920235
1473,1473,1473,terrible,horrible,puke,0.890619575977,0.232372447848,0.859908401966,0.346613585949,0.88648802042,0.307392537594,0.840353965759,0.292129665613,0.919477153585,0.0518192739387,0.935499590064,0.297291782172,0.942270576954,0.458608418703,0.942270576954,0.458608418703
1474,1474,1474,test,quiz,forever,0.206647232175,0.132975131273,0.291550785303,-0.11482975632,0.392901957035,-0.118176847696,0.351270258427,-0.136141359806,0.34235981645,0.147205089163,0.59856408097,0.26137558156,0.328680336475,0.176896244287,0.328680336475,0.176896244287
1475,1475,1475,thanks,please,coke,0.214076414704,0.0918274149299,0.25073248148,-0.0410510934889,0.195428714156,-0.00809176359326,0.261790037155,-0.0448330678046,0.298562137764,0.169610296946,0.71675195341,0.363815077899,0.0613300539553,0.282538712025,0.0613300539553,0.282538712025
1476,1476,1476,thaw,defrost,proprietor,0.0678333863616,0.113537341356,0.506808042526,-0.00547300605103,0.590307533741,-0.0912088230252,0.517959058285,0.0105014545843,0.381659989613,-0.13727843022,0.429607247718,0.2151167355,0.44536998868,0.0957426950336,0.44536998868,0.0957426950336
1477,1477,1477,then,since,ledge,0.343857079744,0.0932885110378,0.24746184051,0.163858056068,0.202765002847,0.229667320848,0.246950283647,0.155676722527,0.691426445204,0.14243447564,0.798009881811,0.308203075892,0.361180126667,0.515488147736,0.361180126667,0.515488147736
1478,1478,1478,theory,relativity,miss,0.462888717651,0.0355316475034,0.693579316139,-0.109270960093,0.758500993252,-0.12705655396,0.716281056404,-0.0739365145564,0.608558893188,0.0324488951777,0.520974288834,0.283933247615,0.751426935196,0.231242254376,0.751426935196,0.231242254376
1479,1479,1479,there,here,pocket,0.119787156582,-0.0665742754936,0.314872950315,-0.0128085035831,0.301874399185,-0.0714038014412,0.33586832881,-0.0195903610438,0.794003046821,0.295406667403,0.888947740561,0.52237512695,0.513292372227,0.255368441343,0.513292372227,0.255368441343
1480,1480,1480,thief,crook,dunk,0.461595535278,0.440710753202,0.359637856483,0.331317394972,0.666190862656,0.39292538166,0.418982207775,0.281728625298,0.475612033563,0.250502771824,0.415122290948,0.19540696772,0.721135735512,0.237119331956,0.721135735512,0.237119331956
1481,1481,1481,thin,thick,backbone,0.731067359447,0.157444626093,0.864082276821,0.279122233391,0.882251143456,0.302327990532,0.871886968613,0.305565565825,0.735665442415,0.3614473016,0.804966671904,0.364273863612,0.710232079029,0.202887266874,0.710232079029,0.202887266874
1482,1482,1482,thing,item,mad,0.0624563321471,0.260620653629,0.182922124863,0.251075029373,0.26659154892,0.29991877079,0.219524309039,0.373116374016,0.429685472634,0.499655145917,0.39241620293,0.72525163181,0.309003502131,0.512878656387,0.309003502131,0.512878656387
1483,1483,1483,think,rationalize,late,0.00254759308882,0.0934206023812,0.189270555973,0.0299888849258,0.194798827171,0.0254483129829,0.203827336431,-0.0248916167766,0.236301531456,0.364431175925,0.191207259996,0.644300596375,0.393987715244,0.0731345191598,0.393987715244,0.0731345191598
1484,1484,1484,thirst,quench,ass,0.64318215847,0.526773333549,0.620241165161,0.218851789832,0.566966831684,0.304092377424,0.591832756996,0.239449352026,0.626803512262,0.0878917286475,0.659356850502,0.461480942381,0.706996321678,0.171439453959,0.706996321678,0.171439453959
1485,1485,1485,thirsty,parched,sleep,0.582820057869,0.643750071526,0.583425104618,0.395604997873,0.608852386475,0.431073993444,0.582397520542,0.441122561693,0.468804972317,0.291872062814,0.517816523832,0.384050653202,0.719100892544,0.457748800516,0.719100892544,0.457748800516
1486,1486,1486,thought,philosophy,flex,0.440625667572,-0.0940349847078,0.190297842026,-0.100655503571,0.220846995711,-0.0543471798301,0.170275986195,-0.0411194600165,0.492458314039,0.0128977912214,0.434253078337,0.393727193803,0.393778264523,0.188954293728,0.393778264523,0.188954293728
1487,1487,1487,thousand,hundred,plenty,0.873899161816,0.103548005223,0.941903471947,-0.00253550778143,0.940579771996,0.061284083873,0.933440446854,0.0176407229155,0.882056960658,0.396573423715,0.88182630312,0.472936852989,0.930377721786,0.342664331198,0.930377721786,0.342664331198
1488,1488,1488,thread,needle,rent,0.556411802769,0.0625574439764,0.178617998958,0.00245024985634,0.361906081438,-0.078080303967,0.228181600571,-0.0271725207567,0.628755404536,-0.0483058494987,0.517143708207,0.0319815414713,0.647119700909,0.149749308825,0.647119700909,0.149749308825
1489,1489,1489,three,two,ending,0.794302284718,0.236619696021,0.960931837559,0.184201389551,0.966038525105,0.170352146029,0.958330154419,0.194557279348,0.982572230361,0.592849249675,0.962875297768,0.472255227316,0.934013187885,0.338126629591,0.934013187885,0.338126629591
1490,1490,1490,throw,toss,knight,0.697238326073,0.22355389595,0.542689859867,0.0868518948555,0.521347343922,0.16964109242,0.516222536564,0.0579253323376,0.547430264265,0.216267458507,0.544717106297,0.342637855385,0.441006362438,0.376150548458,0.441006362438,0.376150548458
1491,1491,1491,thumb,hitchhike,verse,,0.501174688339,0.186339020729,0.0363070070744,0.28732419014,0.0839894041419,0.207795843482,0.186197161674,0.0481022709947,0.126071212116,0.318637975222,0.183126518412,0.179318830371,0.280675828457,0.179318830371,0.280675828457
1492,1492,1492,thunder,lightning,minus,0.53750449419,0.146314188838,0.73281699419,0.266865283251,0.822795927525,0.162542104721,0.732344031334,0.14290176332,0.646247918032,0.0875494821716,0.703314839763,0.332005448802,0.416816651821,0.263333916664,0.416816651821,0.263333916664
1493,1493,1493,thursday,wednesday,grape,0.980985939503,-0.0648748129606,0.987168610096,-0.0183745566756,0.931934475899,0.0813034251332,0.990904450417,0.0200839154422,0.99303882751,-0.0482331135241,0.967874400494,0.202282969288,0.972664415836,-0.0634237602353,0.972664415836,-0.0634237602353
1494,1494,1494,ticket,admission,lava,0.386821269989,0.274679511786,0.444243788719,-0.217518717051,0.501258671284,-0.175713554025,0.508434712887,-0.184125319123,0.446586029742,-0.0967226915582,0.592719403026,0.0290386259032,0.492306649685,0.0260383859277,0.492306649685,0.0260383859277
1495,1495,1495,tie,bound,song,0.161593183875,0.162425458431,0.296469449997,0.0898194238544,0.215240821242,0.141648635268,0.223487257957,0.110228896141,0.349635367792,0.273838118995,0.357941084455,0.436012120342,0.205192804337,0.208854436874,0.205192804337,0.208854436874
1496,1496,1496,tiger,lion,pile,0.465917289257,0.286562770605,0.564528286457,0.217650786042,0.758805930614,0.398649454117,0.659505903721,0.166501790285,0.573393005271,0.0933117661156,0.60968973538,0.159888675975,0.301098972559,0.202156305313,0.301098972559,0.202156305313
1497,1497,1497,tight,loose,terror,0.552416265011,0.148365646601,0.685242235661,0.0466586202383,0.714821994305,0.085293777287,0.717880427837,0.0424244999886,0.595144414616,0.260823010186,0.657742063608,0.0724874641743,0.581337690353,0.0925610363483,0.581337690353,0.0925610363483
1498,1498,1498,tighten,loosen,raft,0.621348619461,0.139417037368,0.817183434963,0.146914601326,0.796938180923,0.249043852091,0.842319488525,0.160015627742,0.796826814705,0.236190446836,0.677640489576,0.0559187538612,0.784115612507,0.298689812422,0.784115612507,0.298689812422
1499,1499,1499,tile,floor,basement,0.303158074617,0.470382720232,0.566743373871,0.360439270735,0.654798448086,0.44684112072,0.548670291901,0.350930064917,0.543659909504,0.44103166626,0.48412684395,0.412500686107,0.453670680523,0.678423404694,0.453670680523,0.678423404694
1500,1500,1500,time,date,against,0.482122719288,-0.0681932345033,0.267853826284,-0.0762141272426,0.299037247896,-0.0405993163586,0.283644586802,-0.0651618614793,0.675376630113,0.598334823485,0.654067030181,0.512957496096,0.404743164778,0.308082848787,0.404743164778,0.308082848787
1501,1501,1501,tire,flat,roman,0.123589649796,0.115875013173,0.18100476265,0.0818889662623,0.255404233932,0.149006873369,0.232189208269,-0.0658687949181,0.390214937928,-0.0998015047269,0.411448357143,0.287013546638,0.488278627396,-0.0174194760621,0.488278627396,-0.0174194760621
1502,1502,1502,tired,wary,ascend,0.583727061749,0.231246545911,0.61434674263,0.190479516983,0.606021881104,0.148255065084,0.591300547123,0.179592847824,0.552314285831,0.000995664505661,0.219720038248,-0.0245447700423,0.409122854471,0.0994980111718,0.409122854471,0.0994980111718
1503,1503,1503,tissue,kleenex,write,0.437729299068,0.179298728704,0.249804526567,-0.108228720725,0.296910762787,-0.114010110497,0.36458581686,-0.156568989158,0.404233556404,0.140439773215,0.545034040854,0.334171609061,0.562370181084,0.126761496067,0.562370181084,0.126761496067
1504,1504,1504,title,heading,london,0.092912890017,0.12665386498,0.152938693762,0.143805503845,0.26015663147,-0.0873527675867,0.162413135171,0.112120822072,0.329669878333,0.367737668732,0.364993385046,0.379394338619,0.227609202266,0.14017534256,0.227609202266,0.14017534256
1505,1505,1505,toast,cinnamon,escargot,0.226042464375,,0.692172765732,0.348678916693,0.754935204983,0.652297854424,0.673035681248,0.652073562145,0.59142591947,0.143993002744,0.809536871354,0.233095991352,0.734459877014,0.496076911688,0.734459877014,0.496076911688
1506,1506,1506,toe,stub,hero,0.225230976939,0.242063716054,0.324122339487,0.08633800596,0.380287706852,0.0919629484415,0.419729590416,0.15306340158,0.353026040045,0.0249124125198,0.383449329411,0.1777825094,0.510110855103,0.292373090982,0.510110855103,0.292373090982
1507,1507,1507,toes,feet,spouse,0.754179894924,0.335226714611,0.587020576,0.22107937932,0.636078119278,0.197445645928,0.624434113503,0.206425905228,0.589432222865,0.102584723845,0.811195680723,0.248101115431,0.513920545578,0.347671478987,0.513920545578,0.347671478987
1508,1508,1508,together,with,prickly,0.268113464117,0.096328780055,0.340920567513,0.0575705841184,0.449529796839,0.151552304626,0.346782743931,0.0257998015732,0.753577945941,0.0742306828687,0.754408536346,0.043776263863,0.557387709618,0.435215890408,0.557387709618,0.435215890408
1509,1509,1509,tomato,lettuce,survive,0.749502301216,0.274588346481,0.880491733551,-0.00692387949675,0.922741651535,0.0269122663885,0.90547144413,-0.00307460757904,0.757379175427,0.135478297023,0.769934767605,0.246013745376,0.955149650574,0.121584631503,0.955149650574,0.121584631503
1510,1510,1510,tongue,lick,lime,0.360719203949,0.139496937394,0.450864821672,0.219222828746,0.536975741386,0.269133776426,0.507311880589,0.185265794396,0.440533399795,0.150998433759,0.738652534287,0.358474273533,0.717482507229,0.423567265272,0.717482507229,0.423567265272
1511,1511,1511,tonic,gin,insecure,0.322256356478,0.271529346704,0.604733586311,0.0515586212277,0.586533606052,0.044480022043,0.57399982214,-0.0153761804104,0.545716020674,0.133023684453,0.590096557791,0.0410706277237,0.586104869843,0.212276160717,0.586104869843,0.212276160717
1512,1512,1512,tool,pliers,heal,0.0394342392683,0.0154142947868,0.167125374079,0.00360088958405,0.199684515595,0.0714912116528,0.194210082293,0.0523975677788,0.218392076702,0.120322408908,0.36375237006,0.261492176648,0.361721456051,0.259394735098,0.361721456051,0.259394735098
1513,1513,1513,toothbrush,toothpaste,rabbi,0.736225128174,0.221854835749,0.676396071911,0.109949164093,0.659531652927,0.176497191191,0.63939255476,0.0680564567447,0.596273319027,-0.0527186901656,0.772387547666,0.0170777843893,0.766271293163,0.0711714923382,0.766271293163,0.0711714923382
1514,1514,1514,toothpaste,tube,violet,0.632346153259,0.317086726427,0.345547795296,0.32541257143,0.359451562166,0.358299255371,0.299529343843,0.325109481812,0.377420990466,0.0694687081222,0.406617801989,0.266468948102,0.684867918491,0.427925735712,0.684867918491,0.427925735712
1515,1515,1515,top,surface,allergy,0.093687556684,0.0871121287346,0.14766100049,0.0267878416926,0.203511431813,0.0108709260821,0.147926539183,-0.00156963418704,0.377004772655,0.0818853327078,0.339811188861,0.0726804535972,0.170223578811,0.122185714543,0.170223578811,0.122185714543
1516,1516,1516,tornado,cyclone,bugle,0.0459606535733,0.167613506317,0.673189520836,0.436007410288,0.659776628017,0.297749191523,0.651567339897,0.300045788288,0.57549212722,0.104555488639,0.431321419261,0.0284818430045,0.645969152451,0.267029702663,0.645969152451,0.267029702663
1517,1517,1517,touch,pat,technique,0.0988230258226,0.121872209013,0.0290887877345,0.0463932678103,0.289418756962,0.0533000826836,0.115233495831,0.0760555714369,0.349420534365,0.423730271916,0.308016400587,0.270293292401,0.233566507697,0.511225700378,0.233566507697,0.511225700378
1518,1518,1518,towel,washcloth,all,,-0.0507831946015,0.37610065937,-0.113197155297,0.560064852238,-0.0122403809801,0.640403807163,0.00441933656111,0.513328114381,0.138752030725,0.479459182161,0.315826589345,0.776218891144,0.2408182621,0.776218891144,0.2408182621
1519,1519,1519,town,village,sorry,0.687344133854,-0.0156840588897,0.83509349823,-0.0604175254703,0.892332434654,-0.0575814284384,0.845628023148,-0.101437553763,0.860957933347,0.155374977538,0.645723140476,0.396399489443,0.932918548584,0.0835806131363,0.932918548584,0.0835806131363
1520,1520,1520,toy,plaything,roost,0.424283474684,0.388060599566,0.278473824263,-0.0450890250504,0.408617585897,0.0232366453856,0.354150235653,-0.0218213424087,0.113669109713,0.106468625957,-0.104903635559,0.0566486593617,0.503458380699,0.110137239099,0.503458380699,0.110137239099
1521,1521,1521,trade,swap,magnify,0.225666105747,0.224067851901,0.0213619377464,-0.0451456047595,0.127357497811,-0.0639408454299,0.00257565407082,-0.017061483115,0.35921954346,-0.0571188215047,0.58447205968,0.0239811105185,0.292239636183,0.0628066584468,0.292239636183,0.0628066584468
1522,1522,1522,trailer,tractor,gym,0.799201011658,0.499368011951,0.640706896782,0.268355250359,0.685782134533,0.424835711718,0.678375005722,0.291016101837,0.674594720178,0.358917336344,0.431778579945,0.199309029914,0.727775335312,0.55265557766,0.727775335312,0.55265557766
1523,1523,1523,train,station,imitate,0.401788055897,0.329912483692,0.677011609077,0.0143109802157,0.71423637867,0.105003997684,0.665731549263,0.0756140872836,0.639419506471,0.0644488602013,0.637231989078,-0.0541156772654,0.714461445808,0.286538124084,0.714461445808,0.286538124084
1524,1524,1524,trait,characteristic,sunrise,0.466143548489,0.237508609891,0.653316676617,-0.145608410239,0.640607178211,-0.100380204618,0.621228158474,-0.153210550547,0.613645455431,-0.156625342403,0.676024910736,0.0805764329561,0.780195295811,0.10625679791,0.780195295811,0.10625679791
1525,1525,1525,trash,garbage,panel,0.798025846481,-0.0567316189408,0.696623384953,-0.0872331857681,0.696857988834,0.0666743144393,0.796371221542,0.000718238006812,0.924953655237,0.103897105511,0.88119081818,0.175101268557,0.890321910381,0.229933008552,0.890321910381,0.229933008552
1526,1526,1526,treat,trick,twist,0.250077605247,0.222672447562,0.126130536199,0.152566596866,0.217292174697,0.238515347242,0.167571812868,0.121213681996,0.331165641024,0.242397578756,0.529744915506,0.400424097128,0.371912270784,0.243497535586,0.371912270784,0.243497535586
1527,1527,1527,tree,park,pancakes,0.417622923851,0.577878177166,0.212425097823,0.28309994936,0.351923435926,0.305289059877,0.275718569756,0.289819002151,0.488143549029,0.257181052941,0.544081613206,0.35405960259,0.547448694706,0.451887220144,0.547448694706,0.451887220144
1528,1528,1528,trees,landscape,television,0.462255567312,0.0649707689881,0.454084008932,-0.109436124563,0.565322995186,-0.00667811604217,0.456343054771,-0.0774883404374,0.485242481217,0.149041679368,0.482943184715,0.163749633835,0.688789248466,0.0545677728951,0.688789248466,0.0545677728951
1529,1529,1529,trick,magic,sinker,0.536785066128,,0.547089874744,0.303021878004,0.579406023026,0.287529557943,0.563783884048,0.237568348646,0.574206990593,0.222608556345,0.555530342306,0.116625643239,0.598352134228,0.392083585262,0.598352134228,0.392083585262
1530,1530,1530,trip,journey,ghoul,0.528788626194,0.269942492247,0.74523717165,0.0126817580312,0.760198056698,0.109933048487,0.731745958328,0.0335747227073,0.728900447103,-0.0883498643685,0.547198122802,-0.0157748652283,0.673223912716,0.211864188313,0.673223912716,0.211864188313
1531,1531,1531,trophy,award,room,0.529519200325,0.0694267898798,0.548913359642,0.00109960359987,0.651790499687,0.174568966031,0.623988568783,0.08675455302,0.554060768963,0.214974161182,0.621828981573,0.393995001273,0.588242769241,0.1155904755,0.588242769241,0.1155904755
1532,1532,1532,trouble,mischief,vote,0.537677824497,0.120349831879,0.555231869221,0.051516354084,0.595970273018,0.153240442276,0.51747149229,0.092911362648,0.274730950712,0.420551459649,0.405982463412,0.343500900669,0.289922237396,0.191593319178,0.289922237396,0.191593319178
1533,1533,1533,true,false,remark,0.257696390152,0.0714964568615,0.59513515234,0.301172882318,0.569046258926,0.277928769588,0.603322982788,0.25558501482,0.550142186261,0.213782618502,0.594875310176,0.13942937997,0.402746170759,0.29645934701,0.402746170759,0.29645934701
1534,1534,1534,truth,honest,try,0.315574914217,0.225049883127,0.383818477392,0.0385886877775,0.357484042645,0.0888889431953,0.356665939093,0.0651227533817,0.572515191225,0.430048487512,0.709885116258,0.560535676912,0.613882780075,0.354094326496,0.613882780075,0.354094326496
1535,1535,1535,try,effort,mischief,0.418167769909,0.151258915663,0.324017196894,0.192691877484,0.320967465639,0.275753647089,0.262094974518,0.246998786926,0.715200325039,0.155104325365,0.599367441209,0.203783719296,0.593244493008,0.222357928753,0.593244493008,0.222357928753
1536,1536,1536,tuesday,monday,patience,0.988578140736,-0.0357985235751,0.94787311554,-0.0498057827353,0.885623037815,0.0322431474924,0.948727667332,-0.0231806561351,0.994450689304,0.257587058621,0.94281225249,0.238124048946,0.957167029381,0.167232871056,0.957167029381,0.167232871056
1537,1537,1537,tumble,gymnastics,scale,0.149716615677,0.240094020963,0.347049027681,0.153789177537,0.219437912107,0.132473394275,0.182530343533,0.104752637446,0.130013548169,0.225578157536,0.30977518462,0.227937296854,0.198949664831,0.260683208704,0.198949664831,0.260683208704
1538,1538,1538,tupperware,container,implode,,,0.525380015373,0.28852519393,0.568821191788,0.248544514179,0.51010042429,0.0925498902798,0.373396929773,0.252520666848,0.555953158519,0.123634036794,0.412998199463,0.313157230616,0.412998199463,0.313157230616
1539,1539,1539,turn,twist,scarf,0.299138963223,0.0822406858206,0.348002195358,0.151036679745,0.408133417368,0.148702353239,0.317741602659,0.117334842682,0.545063528835,0.164353102204,0.55724743311,0.226740974113,0.598080575466,0.250317186117,0.598080575466,0.250317186117
1540,1540,1540,turtle,tortoise,item,0.482263684273,-0.0769136026502,0.502341210842,-0.0774617344141,0.677777707577,-0.04716245085,0.57308369875,-0.0777070000768,0.686125980913,0.0821920416421,0.629248258056,0.281770602706,0.663529396057,0.216948747635,0.663529396057,0.216948747635
1541,1541,1541,twelve,dozen,plaza,0.596563637257,0.032371994108,0.537328124046,-0.0666946172714,0.558563888073,0.0403023324907,0.53972619772,0.00617182487622,0.644634758508,0.157481130633,0.637298873019,0.115914200889,0.63474547863,0.175591602921,0.63474547863,0.175591602921
1542,1542,1542,two,pair,compact,0.0446665249765,0.0261160992086,0.302627533674,0.0204303245991,0.342354089022,0.112893626094,0.300539970398,0.063037186861,0.735231178609,0.335104994393,0.6498395542,0.226795987583,0.487739980221,0.237031653523,0.487739980221,0.237031653523
1543,1543,1543,ugly,wart,figure,0.164717271924,0.172791436315,0.284821599722,0.0305942762643,0.321530133486,0.180125623941,0.258123636246,-0.00214990624227,0.127031056544,0.295526339731,0.0656984234735,0.485959065168,0.45662778616,0.459535509348,0.45662778616,0.459535509348
1544,1544,1544,uncle,aunt,cereal,0.793095886707,0.152842268348,0.869945406914,0.0539952516556,0.896013259888,0.00240935734473,0.879033386707,0.089262098074,0.75874729168,0.145292222095,0.760568368828,0.303135660914,0.818222343922,0.300732791424,0.818222343922,0.300732791424
1545,1545,1545,unclear,foggy,plain,0.101687006652,0.20979782939,0.0303548052907,0.128717437387,0.172617986798,0.194918438792,0.0821094289422,0.0758018493652,0.0751509060818,0.174483497194,0.228259792035,0.195268432387,0.126524090767,0.208305731416,0.126524090767,0.208305731416
1546,1546,1546,uncommon,common,compulsion,0.0428548790514,0.115770205855,0.508984923363,0.135647132993,0.511186659336,0.122408501804,0.515706062317,0.111267283559,0.605980821529,0.24454125559,0.558230272532,0.448932772315,0.608576714993,0.609046638012,0.608576714993,0.609046638012
1547,1547,1547,under,beneath,tricycle,0.158198744059,0.0104008810595,0.25938385725,0.0682740062475,0.344904452562,0.07580986619,0.339555770159,-0.0537590868771,0.481478846883,0.0035977332593,0.517096504425,0.138618107945,0.358019888401,0.139164626598,0.358019888401,0.139164626598
1548,1548,1548,understand,realize,update,0.671684920788,0.107044972479,0.73949944973,0.0434575267136,0.74610465765,0.12701523304,0.748938798904,0.0883602499962,0.83143742069,0.263423889457,0.776482489906,0.332773188619,0.928521454334,0.0698286518455,0.928521454334,0.0698286518455
1549,1549,1549,unemployment,jobless,suede,0.750060141087,0.0214405339211,0.705207169056,0.0391665510833,0.673945963383,0.0261381175369,0.647319197655,0.0180034097284,0.861935838462,0.0365562952466,0.823681202416,0.0832856479802,0.908361494541,0.0536119155586,0.908361494541,0.0536119155586
1550,1550,1550,unfair,unjust,hammock,0.693511486053,0.180261075497,0.637536108494,-0.103252537549,0.752929925919,-0.119600072503,0.685736119747,-0.0629306435585,0.721562950015,-0.0661499670924,0.636726704988,-0.000189883727344,0.631622254848,-0.147609472275,0.631622254848,-0.147609472275
1551,1551,1551,unknown,known,clown,0.417338639498,0.115238249302,0.282335698605,-0.00716276327148,0.41886985302,0.153721094131,0.336034417152,0.0370845794678,0.612651449282,0.153743935564,0.595878407042,0.323725679508,0.496965050697,0.325289994478,0.496965050697,0.325289994478
1552,1552,1552,unusual,usual,hidden,0.334214687347,0.469721525908,0.214388936758,0.304215341806,0.327218651772,0.288855612278,0.266783505678,0.324533849955,0.690193945406,0.396774011357,0.528324354098,0.494315381063,0.668042480946,0.419458925724,0.668042480946,0.419458925724
1553,1553,1553,up,grown,interrupt,0.20343388617,0.0468933880329,0.0367003977299,0.0993904173374,0.0576870292425,0.194625034928,0.0218350160867,0.19626006484,0.505132821471,0.179662935781,0.612715106371,0.230902741216,0.372156828642,0.294434636831,0.372156828642,0.294434636831
1554,1554,1554,upstairs,downstairs,pissed,0.863168358803,0.727993369102,0.924627900124,0.278118789196,0.956490635872,0.225325793028,0.941794335842,0.217757493258,0.958469767252,0.0967755705402,0.917891568196,0.530688196987,0.944183170795,0.428549736738,0.944183170795,0.428549736738
1555,1555,1555,usa,country,recliner,-0.0104904435575,0.236604437232,0.248512968421,0.0642388090491,0.135154694319,0.174796059728,0.296639114618,0.119063675404,0.395657873416,-0.140426371176,0.553754335837,0.015660844072,0.13890568912,0.132264778018,0.13890568912,0.132264778018
1556,1556,1556,vacation,trip,smear,0.448478370905,0.0416188202798,0.530038237572,-0.0895548760891,0.569133460522,0.0203657280654,0.562802374363,-0.00889497250319,0.724869737595,-0.0876418721442,0.681457957867,-0.0613664884057,0.76356959343,0.0922601297498,0.76356959343,0.0922601297498
1557,1557,1557,valuable,precious,operation,0.598473131657,-0.017028292641,0.419393628836,-0.0438446104527,0.456433832645,0.0525240339339,0.470498651266,0.023631637916,0.700840792177,0.299420950171,0.634066805987,0.104891598257,0.507018744946,0.191213905811,0.507018744946,0.191213905811
