,w1,w2,SimRating,w2v_uk1,w2v_big,w2v_ukfull,gloveWG100,gloveTW100
487,art,graphic,39.0,0.538398981094,0.566047370434,0.535217225552,0.481919553314,0.667000063028
488,lake,shore,39.0,0.673983037472,0.781259596348,0.67147654295,0.626401335695,0.444231823593
489,rust,rusty,39.0,0.545154809952,0.586963772774,0.541628658772,0.388659735822,0.353232826889
490,architecture,design,39.0,0.683779060841,0.689208745956,0.70064496994,0.774129819707,0.75585409574
491,goose,swan,39.0,0.63847720623,0.768220126629,0.657359600067,0.613429758235,0.282323236943
492,architecture,construction,39.0,0.457684665918,0.545214116573,0.516492426395,0.489376288825,0.628168417748
493,hawk,nest,39.0,0.654811382294,0.712930440903,0.607740819454,0.287852268476,0.37566330519
494,carrots,salad,39.0,0.8361723423,0.886194586754,0.84835088253,0.5851884992,0.596255836017
495,fruit,tomato,39.0,0.820469260216,0.874323904514,0.861655890942,0.647691466817,0.637113507117
496,purple,violet,39.0,0.759674549103,0.858701944351,0.795377612114,0.628974798529,0.656913859718
497,misty,rain,39.0,0.686454296112,0.697504103184,0.694093585014,0.395911219394,0.47526387858
498,clothes,jean,39.0,0.0132139837369,0.402015089989,0.0399865172803,0.200508512732,0.395952479247
499,bloom,daffodils,39.0,0.511553823948,0.774101495743,0.526287198067,0.541356668699,0.303606391735
500,brick,construction,39.0,0.417311429977,0.452630311251,0.449759304523,0.539493458003,0.399811873233
501,diner,restaurant,39.0,0.676935076714,0.750385224819,0.705871105194,0.717596532912,0.673230442744
502,ceiling,roof,39.0,0.850629746914,0.871280729771,0.874209284782,0.689203783761,0.729718337889
503,painted,portrait,39.0,0.461566954851,0.483131170273,0.461440145969,0.714427117706,0.594561463957
504,ripples,wave,39.0,0.4858314991,0.549604654312,0.509061336517,0.454169567266,0.307036450747
505,beard,face,39.0,0.375007897615,0.53375440836,0.34427523613,0.380879146545,0.454458975577
506,apple,raspberry,39.0,0.626953065395,0.875564455986,0.629669725895,0.434950474278,0.504929997851
507,fashion,outfit,39.0,0.526519775391,0.536752700806,0.491387844086,0.437773982453,0.641142455963
508,downtown,skyscraper,39.0,0.350480258465,0.519580125809,0.466221243143,0.557921409276,0.178483386506
509,buds,daffodils,39.0,0.667524039745,0.697186172009,0.698810040951,0.561552158898,0.198722452711
510,harbor,shore,39.0,0.349760711193,0.548437595367,0.312354236841,0.645625567988,0.394260447119
511,blonde,hair,39.0,0.578860759735,0.699875116348,0.619826793671,0.589567829674,0.672700700018
512,kittens,paws,39.0,0.455460011959,0.461048334837,0.526313483715,0.433532213326,0.536672021429
513,bay,shore,39.0,0.646495103836,0.565009891987,0.67170727253,0.607098834779,0.363472722405
514,shop,store,39.0,0.707884132862,0.748979270458,0.72790902853,0.845609075701,0.861987424489
515,gravestone,memorial,38.0,0.47490260005,0.669691085815,0.463621526957,0.329996805347,0.116418621476
516,canine,pug,38.0,0.337518811226,0.361769706011,0.311501562595,0.440008847668,0.39363403622
517,crow,hawk,38.0,0.684659183025,0.797769963741,0.78707909584,0.43574407589,0.496788955883
518,dress,outfit,38.0,0.500501513481,0.551997184753,0.532647848129,0.593445616052,0.815964297577
519,city,urban,38.0,0.373386234045,0.550543665886,0.436509370804,0.636744654125,0.541910444371
520,bedroom,door,38.0,0.420254170895,0.491932362318,0.436073452234,0.659141808492,0.570928011724
521,bus,tram,38.0,0.845330893993,0.879569292068,0.873848736286,0.672542019561,0.725217705962
522,spring,summer,38.0,0.787071764469,0.754826366901,0.802828788757,0.858039000032,0.877351387635
523,scenery,waterfall,38.0,0.593429267406,0.620446920395,0.553052306175,0.428238731753,0.363366418937
524,road,traffic,38.0,0.554601430893,0.715717554092,0.538242518902,0.630735977114,0.707388922214
525,hill,valley,38.0,0.598601400852,0.816057503223,0.633099317551,0.641434928372,0.722451357571
526,ceiling,floor,38.0,0.728474617004,0.768005609512,0.735316574574,0.643127607214,0.650280741328
527,splash,water,38.0,0.373734205961,0.474541157484,0.398859500885,0.447649867524,0.578679543571
528,grass,weed,38.0,0.662136912346,0.738981604576,0.639043152332,0.496005967326,0.509700799988
529,sunny,weather,38.0,0.630648255348,0.648279190063,0.629531264305,0.632990462039,0.644220296557
530,parrot,wing,38.0,0.121598616242,0.195033416152,0.240281328559,0.0366964550284,0.386750866484
531,daisy,violet,38.0,0.645463883877,0.722632110119,0.575132608414,0.492658176042,0.509714358868
532,copper,silver,38.0,0.625436604023,0.719170808792,0.630280375481,0.598185968867,0.795797893193
533,baseball,hockey,38.0,0.752073585987,0.777040719986,0.719695985317,0.731208562139,0.803712130643
534,pets,poodle,38.0,0.347374856472,0.297183811665,0.286425858736,0.302409066435,0.386030389969
535,blossom,foliage,38.0,0.742743849754,0.820989310741,0.758284389973,0.470598780734,0.405955426669
536,pink,purple,38.0,0.843517780304,0.940412044525,0.868183791637,0.850672597917,0.886435467772
537,grey,shade,38.0,0.604385852814,0.751163303852,0.653458237648,0.500144125148,0.475232880767
538,panorama,scenery,38.0,0.509583294392,0.629765927792,0.515710115433,0.344070942163,0.419589683982
539,downtown,metro,38.0,0.491443008184,0.534180343151,0.481227397919,0.570185972036,0.549173061233
540,beard,hair,38.0,0.579241037369,0.788816511631,0.632941424847,0.723562821836,0.709911900241
541,dandelion,petals,38.0,0.531675338745,0.67890560627,0.609992146492,0.294137660906,0.466204329437
542,blue,violet,38.0,0.702940881252,0.802504658699,0.696205198765,0.509091285193,0.663707804824
543,daisy,flowers,38.0,0.485868453979,0.714559018612,0.512157022953,0.283434582438,0.543434941868
544,noodles,soup,38.0,0.906772315502,0.934481203556,0.915314614773,0.730960755997,0.787286374781
545,pets,puppy,38.0,0.560403764248,0.604345858097,0.462859630585,0.480176553566,0.667887213
546,buds,petals,38.0,0.725825071335,0.789398312569,0.789984941483,0.60701171096,0.210221628028
547,ancient,ruins,38.0,0.708563864231,0.782344937325,0.735752165318,0.71145798812,0.233738474034
548,eyes,iris,38.0,0.222169086337,0.489800512791,0.339372426271,0.382115403999,0.324118366489
549,puddle,water,38.0,0.350462496281,0.546056866646,0.4367415905,0.326445635943,0.488217234265
550,harbor,sea,38.0,0.48561540246,0.524938702583,0.468579173088,0.61721068871,0.330752026677
551,painting,sculpture,38.0,0.838920176029,0.868625760078,0.845202386379,0.816370359825,0.696165732907
552,sand,sea,38.0,0.673762261868,0.733074724674,0.672213494778,0.568443431071,0.446446543966
553,feline,kittens,38.0,0.509131073952,0.496789515018,0.507428646088,0.396104547461,0.501043629128
554,birds,swan,38.0,0.310891002417,0.573933124542,0.373918026686,0.358727667297,0.374327009906
555,baseball,game,38.0,0.581378042698,0.567694723606,0.574484944344,0.641326376007,0.691457444819
556,colour,purple,38.0,0.524267852306,0.644191324711,0.522481322289,0.628993909111,0.68883302897
557,pool,splash,38.0,0.47084698081,0.468003690243,0.470337152481,0.435914820181,0.546308982383
558,cattle,sheep,38.0,0.900702357292,0.900878548622,0.910378456116,0.851342898416,0.547107171342
559,landscape,scenery,38.0,0.614696979523,0.679262876511,0.638495922089,0.645015929305,0.517456104645
560,coins,gold,38.0,0.64174336195,0.679390132427,0.608416616917,0.577708871826,0.559523650258
561,boat,shore,38.0,0.605181932449,0.673471331596,0.620313704014,0.564460911033,0.433310321701
562,skyscraper,tall,38.0,0.469495922327,0.438718914986,0.472886711359,0.445208243888,0.1896135408
563,apple,cherry,38.0,0.554980695248,0.86489546299,0.583453416824,0.58431261452,0.474781334524
564,beef,chicken,38.0,0.815479755402,0.842320919037,0.841692447662,0.750047002169,0.765169871061
565,hot,sunny,38.0,0.515093147755,0.642905116081,0.576918721199,0.525610105276,0.528844446735
566,dessert,fruit,38.0,0.719361722469,0.766315937042,0.782970249653,0.620732917129,0.683165873289
567,photographer,portrait,38.0,0.589746713638,0.621580243111,0.595695734024,0.513435125172,0.648430830605
568,chicken,meat,38.0,0.78069883585,0.851480722427,0.804990649223,0.818773091315,0.81457352076
569,ceiling,interior,38.0,0.592311561108,0.652248203754,0.644305706024,0.425122758772,0.254776577387
570,bathroom,bedroom,38.0,0.757160127163,0.873069882393,0.795424103737,0.786338780303,0.77561022868
571,hummingbird,stork,38.0,0.837532043457,0.761758685112,0.853715717793,0.242084203694,0.435053034478
572,motor,vehicle,38.0,0.688049852848,0.747768640518,0.725499331951,0.640202224457,0.481789149117
573,colour,grey,38.0,0.514975070953,0.628275454044,0.519306242466,0.632376037675,0.571858521811
574,blue,orange,38.0,0.665728628635,0.791704595089,0.703026533127,0.711803560941,0.800403694701
575,dawn,dusk,38.0,0.617157399654,0.768335461617,0.703029692173,0.756823948234,0.618523803433
576,building,downtown,38.0,0.136829078197,0.201078817248,0.129509970546,0.664440562388,0.599116635266
577,face,tears,38.0,0.545141220093,0.567331254482,0.520702838898,0.48161475147,0.498088074249
578,boat,harbour,38.0,0.563661932945,0.616128325462,0.609894573689,0.512966778006,0.591796037113
579,cattle,farm,38.0,0.656819045544,0.640430152416,0.577440500259,0.687789573667,0.626519633079
580,dripping,wet,38.0,0.546935200691,0.580911278725,0.613674581051,0.477516493733,0.591626967082
581,brown,green,38.0,0.621109127998,0.843815982342,0.676182568073,0.780851524543,0.753882274653
582,bedroom,ceiling,38.0,0.47626259923,0.541748166084,0.442800998688,0.483007812653,0.56262470336
583,bread,eat,38.0,0.621180832386,0.631000101566,0.624929845333,0.590477822358,0.690485387083
584,dinner,evening,38.0,0.689937055111,0.775260746479,0.699003875256,0.681855860795,0.661081584294
585,face,smile,38.0,0.533736407757,0.56729477644,0.544729650021,0.512928607582,0.624270736395
586,bride,dress,38.0,0.499773770571,0.57180917263,0.512797057629,0.5312210196,0.560267312259
587,stone,wall,38.0,0.746249198914,0.777849316597,0.760142982006,0.615813496675,0.582204889489
588,mural,painted,38.0,0.666912376881,0.64870351553,0.680081129074,0.653567734878,0.519178476348
589,foliage,plant,38.0,0.389282137156,0.443048268557,0.422211587429,0.368926003973,0.311967975287
590,day,dusk,38.0,0.407007873058,0.368583530188,0.381157398224,0.476307895866,0.295804649837
591,roof,wall,38.0,0.840270876884,0.891468822956,0.824823558331,0.5817715167,0.65219353457
592,cooking,food,38.0,0.648439824581,0.753329098225,0.634028732777,0.641906074173,0.736332647044
593,photography,portrait,38.0,0.395478457212,0.506738424301,0.495950758457,0.54835334666,0.735624402088
594,buds,foliage,38.0,0.673749089241,0.776176929474,0.771415710449,0.652393012392,0.246470634018
595,lily,pond,37.0,0.419407099485,0.706346035004,0.438965171576,0.460960405109,0.413954543507
596,harbour,shore,37.0,0.69018560648,0.753186404705,0.719103872776,0.623822744684,0.41460925352
597,palm,tree,37.0,0.492747694254,0.66697961092,0.531618893147,0.582513354169,0.628356071942
598,bus,subway,37.0,0.642864048481,0.711310744286,0.662818491459,0.692463175326,0.518571105352
599,holiday,travel,37.0,0.578401625156,0.603083133698,0.622185766697,0.586504328401,0.67485745018
600,skyline,view,37.0,0.205231785774,0.181942522526,0.0730750188231,0.419344939936,0.50903761603
601,bedroom,cottage,37.0,0.690680682659,0.770000815392,0.700643599033,0.597107071136,0.558417984064
602,dinner,lunch,37.0,0.860299229622,0.888906061649,0.877310872078,0.803325925806,0.947163807675
603,grave,memorial,37.0,0.367277473211,0.606528759003,0.431514471769,0.45954095547,0.23633045248
604,dessert,sweet,37.0,0.687616586685,0.733941614628,0.724400401115,0.530495971247,0.497936625421
605,birds,insects,37.0,0.839230239391,0.851864874363,0.840888142586,0.731356272347,0.561368974554
606,concert,rock,37.0,0.422486275434,0.385010421276,0.379506766796,0.584335238874,0.528690954383
607,mushrooms,tomato,37.0,0.88969117403,0.926562488079,0.912859141827,0.628394600713,0.688213071994
608,metro,railway,37.0,0.603697836399,0.683037638664,0.596652567387,0.607214023416,0.264592743118
609,giraffe,zoo,37.0,0.465422898531,0.570202231407,0.452378451824,0.372416630369,0.543866824307
610,railway,subway,37.0,0.589502990246,0.708443760872,0.546419203281,0.584785726216,0.34266393318
611,misty,weather,37.0,0.502025961876,0.609427750111,0.487509101629,0.354417420648,0.428339139995
612,parrot,pelican,37.0,0.682899177074,0.374958515167,0.664461553097,0.472442736182,0.430821992206
613,bedroom,sleep,37.0,0.184131518006,0.217365220189,0.218489229679,0.459363583786,0.458394073212
614,autumn,summer,37.0,0.825867593288,0.872448682785,0.85388314724,0.774239794554,0.683350279679
615,automobile,truck,37.0,0.506458997726,0.5503231287,0.567289113998,0.589796978711,0.451143034374
616,amphibians,mammals,37.0,0.839034557343,0.874885380268,0.888604342937,0.853108772638,0.45991691915
617,cemetery,memorial,37.0,0.603043138981,0.660959601402,0.663439452648,0.705662996965,0.539849188918
618,orange,purple,37.0,0.662344634533,0.825096130371,0.706949353218,0.677423162104,0.763452233408
619,blue,color,37.0,0.30469289422,0.362828582525,0.385836929083,0.630287850429,0.683326614076
620,daffodils,rose,37.0,0.448298931122,0.365988016129,0.383271872997,-0.0637813756735,0.158399681469
621,berry,seed,37.0,0.265648603439,0.609547078609,0.400192439556,0.298125180755,0.459220691378
622,hummingbird,mallard,37.0,0.811931669712,0.742496848106,0.761328458786,0.161357095295,0.292784706309
623,dandelion,grass,37.0,0.534800827503,0.644905686378,0.590367674828,0.292789353603,0.378367699468
624,brick,concrete,37.0,0.716978549957,0.73871421814,0.733715474606,0.671021102183,0.493240663216
625,costumes,dress,37.0,0.715425252914,0.654868781567,0.764835298061,0.638561851137,0.554703902122
626,cloud,mist,37.0,0.823387563229,0.876904785633,0.82978117466,0.614645261469,0.351537780111
627,sea,tropical,37.0,0.549755573273,0.650442898273,0.527013301849,0.439737917481,0.41886249527
628,brown,grey,37.0,0.586311876774,0.885193526745,0.66823643446,0.653810028633,0.684368076361
629,bathroom,room,37.0,0.758151948452,0.850509464741,0.771779417992,0.739639592791,0.81857981533
630,daisy,plant,37.0,0.105036303401,0.441890388727,0.208355605602,0.250706933523,0.206606117474
631,painted,picture,37.0,0.362433075905,0.33343270421,0.373315095901,0.558912451414,0.511728712834
632,eyes,lips,37.0,0.852783083916,0.89556157589,0.881858468056,0.732235709424,0.810407071359
633,autumn,winter,37.0,0.739047169685,0.80501896143,0.765450417995,0.754904939515,0.784270132468
634,dripping,rain,37.0,0.539768517017,0.548517882824,0.598565518856,0.384875295019,0.314521916297
635,horizon,sky,37.0,0.612415194511,0.732558071613,0.646036624908,0.6129893953,0.592503795707
636,black,blue,37.0,0.779782652855,0.856231927872,0.815073668957,0.806588364851,0.832515512752
637,metro,station,37.0,0.625572800636,0.673879623413,0.688196837902,0.633235265359,0.652499009732
638,alley,street,37.0,0.45931443572,0.5872849226,0.452046751976,0.526816395153,0.568880454814
639,children,family,37.0,0.486847013235,0.484478831291,0.429175853729,0.631994081934,0.639706032798
640,mountain,scenery,37.0,0.665470898151,0.698529183865,0.628704786301,0.426394726279,0.350986583435
641,concrete,construction,37.0,0.51314240694,0.55458009243,0.557298541069,0.588641721135,0.504117936236
642,mill,windmill,37.0,0.780809342861,0.810595750809,0.777884662151,0.60604389765,0.269754863325
643,summer,winter,37.0,0.834287881851,0.885156869888,0.859029591084,0.889695017445,0.828626896376
644,plant,twigs,37.0,0.452931016684,0.428400844336,0.409248203039,0.275366641208,0.152900076636
645,breakfast,lunch,37.0,0.780480086803,0.84262406826,0.788057088852,0.824018190052,0.903082410696
646,concrete,floor,37.0,0.466126143932,0.524372220039,0.42385789752,0.519171584676,0.559437575149
647,rain,sky,37.0,0.496733129025,0.631312072277,0.508349835873,0.455028592719,0.660898281366
648,food,frozen,37.0,0.573426485062,0.564997971058,0.55481928587,0.490206716437,0.542077280011
649,moss,plant,37.0,0.259479254484,0.527238965034,0.306245028973,0.289257037907,0.329393480155
650,flowers,spring,37.0,0.444009780884,0.605824589729,0.462846428156,0.499412896068,0.537044816805
651,birds,mallard,37.0,0.625304698944,0.750145554543,0.630876362324,0.208995170063,0.0884218969999
652,graphic,illustrations,37.0,0.494508177042,0.578195810318,0.462677955627,0.585580900212,0.623284526212
653,eat,fruit,37.0,0.641576290131,0.673158228397,0.649036705494,0.569357423925,0.6431612703
654,ceiling,porch,37.0,0.752736568451,0.758859336376,0.78454887867,0.502137233508,0.552680155399
655,river,valley,37.0,0.874853909016,0.879292428493,0.881191134453,0.713204980219,0.619582064047
656,fog,mist,37.0,0.818277001381,0.90303426981,0.840409576893,0.724365417914,0.597348290485
657,dude,guy,37.0,0.540777504444,0.70786100626,0.557144224644,0.51307240735,0.870590294285
658,moon,sky,37.0,0.598881661892,0.805032432079,0.607850492001,0.576709619613,0.654360890793
659,bar,sushi,37.0,0.50364112854,0.578704178333,0.497881770134,0.411162458432,0.60004748877
660,beauty,scenery,37.0,0.592310965061,0.649795532227,0.624843716621,0.540486506592,0.291297773397
661,feathers,mallard,37.0,0.476540267467,0.590780973434,0.44797283411,0.220126257168,0.382053452176
662,furniture,patio,37.0,0.590725064278,0.636694312096,0.637841165066,0.50025755566,0.522336475889
663,light,shadow,37.0,0.368409097195,0.555713772774,0.376093953848,0.478612671761,0.634509792109
664,bay,harbour,37.0,0.782109558582,0.72242629528,0.78318220377,0.626898247444,0.539023544081
665,washing,water,37.0,0.512824118137,0.532299041748,0.488854974508,0.538912295919,0.566181060767
666,flight,owl,37.0,0.129653468728,0.150974303484,0.184523835778,0.0719258534561,0.338149591469
667,paws,whiskers,37.0,0.58183991909,0.85955196619,0.738192856312,0.52228956911,0.549343847228
668,costumes,wig,37.0,0.509192883968,0.477988749743,0.511293113232,0.381580001282,0.392925350836
669,animals,giraffe,37.0,0.438145488501,0.445031315088,0.429944485426,0.319470981533,0.534923637192
670,autumn,foliage,37.0,0.348622500896,0.511361956596,0.435873031616,0.60594166345,0.521961555052
671,animals,cattle,37.0,0.754254162312,0.777077913284,0.719676554203,0.653983088343,0.492833070568
672,building,skyscraper,37.0,0.442176043987,0.510984420776,0.387415975332,0.599223835066,0.316369281655
673,ice,skating,37.0,0.560562849045,0.536589324474,0.554682433605,0.605914779957,0.622202067352
674,meat,potatoes,37.0,0.783724248409,0.857315123081,0.832991540432,0.608633657825,0.62224611677
675,buds,twigs,37.0,0.612015247345,0.730533599854,0.697542190552,0.644563896784,0.297491361152
676,knitting,stitches,37.0,0.370824158192,0.592380464077,0.486278891563,0.355671326968,0.37114073811
677,hot,sunshine,37.0,0.51805627346,0.627207994461,0.527281701565,0.496739336552,0.413176655956
678,bed,room,37.0,0.724217891693,0.774081945419,0.696853339672,0.725088647659,0.746423572817
679,music,rock,37.0,0.525110661983,0.552530407906,0.550567567348,0.70125098336,0.711322580052
680,cooking,rice,37.0,0.536679208279,0.635629117489,0.572830677032,0.499587029741,0.663375244986
681,berry,cherry,37.0,0.62304598093,0.887574672699,0.685490012169,0.659035922475,0.688544156851
682,piano,played,37.0,0.535543739796,0.52084171772,0.499774456024,0.499277974079,0.468226368413
683,flowers,lily,37.0,0.606986165047,0.71469694376,0.657918572426,0.496612622114,0.519863227651
684,cherry,strawberry,37.0,0.811987817287,0.896421074867,0.855119228363,0.644209838546,0.786067109896
685,clothes,skirt,37.0,0.636913299561,0.619912028313,0.63664406538,0.442329149706,0.552681244111
686,art,painting,37.0,0.670196413994,0.711554050446,0.691908597946,0.749802356855,0.78951345675
687,birds,gull,37.0,0.579405486584,0.739055871964,0.549060404301,0.220341386693,0.131302891375
688,spiral,staircase,37.0,0.579517602921,0.587774515152,0.539435267448,0.494231306847,0.469515902525
689,paws,pets,37.0,0.34871327877,0.281902402639,0.301510572433,0.408367349697,0.564745201587
690,feathers,nest,37.0,0.552451431751,0.60095512867,0.554969489574,0.473076674505,0.40786624227
691,feathers,owl,37.0,0.429814636707,0.550025343895,0.492514163256,0.341437504994,0.486127902846
692,blossom,cherry,37.0,0.746741831303,0.78312009573,0.732428371906,0.650350657643,0.615690912684
693,goats,sheep,37.0,0.864212751389,0.86073923111,0.8293877244,0.875184020068,0.678888366412
694,green,pink,37.0,0.61910289526,0.779220342636,0.677120506763,0.728976308848,0.754228278617
695,foliage,garden,37.0,0.482266396284,0.510305166245,0.497846335173,0.49593781164,0.298783139952
696,dog,husky,37.0,0.602773368359,0.580209493637,0.583123385906,0.27795813668,0.55393496214
697,feathers,hummingbird,37.0,0.465787887573,0.488849163055,0.452551484108,0.317266528024,0.466372603682
698,sunshine,weather,37.0,0.628635346889,0.703516423702,0.628916203976,0.475408539076,0.569507158735
699,snow,weather,37.0,0.633951365948,0.75571924448,0.64567810297,0.683398010776,0.796380924492
700,surfers,wave,37.0,0.203075379133,0.245247155428,0.131977066398,0.32402755483,0.391487076046
701,breakfast,dinner,37.0,0.800247788429,0.815273284912,0.764632403851,0.84159633473,0.894625190028
702,shoes,toes,37.0,0.525013208389,0.581470429897,0.554149210453,0.444258031515,0.553638376949
703,band,played,37.0,0.506866455078,0.527135252953,0.48911345005,0.552744292175,0.4867317981
704,coffee,mug,37.0,0.6137342453,0.662807047367,0.654630661011,0.414714493413,0.600004389029
705,brick,wall,37.0,0.738160908222,0.751769900322,0.750334143639,0.557648660005,0.599302859818
706,fishing,sailing,37.0,0.778698205948,0.76464164257,0.798675239086,0.649468050849,0.565464929538
707,grey,white,37.0,0.805316209793,0.882827758789,0.810970008373,0.618204116209,0.724414992508
708,orange,strawberry,37.0,0.621615946293,0.844009637833,0.667350530624,0.504463315221,0.683616135849
709,color,purple,37.0,0.248178094625,0.327195197344,0.309782147408,0.611316899969,0.634214597263
710,blossom,daisy,37.0,0.493993073702,0.62057697773,0.52632188797,0.303252622546,0.432749171778
711,hawk,owl,37.0,0.806509554386,0.776527643204,0.783148884773,0.441820626124,0.538352875696
712,exhibition,photography,37.0,0.468146622181,0.470390290022,0.513147413731,0.570207922028,0.646373526536
713,morning,night,37.0,0.785177230835,0.824291288853,0.791840732098,0.838243614069,0.867519502285
714,band,concert,37.0,0.630557179451,0.637215793133,0.623874545097,0.652372845292,0.583905012976
715,dress,shirt,37.0,0.549882590771,0.640807569027,0.568688511848,0.687726995187,0.706003722388
716,river,waterfall,37.0,0.662969112396,0.742217242718,0.692037642002,0.479080011436,0.394033848447
717,ceramic,tiles,36.0,0.744550585747,0.810191214085,0.828001558781,0.732069506759,0.552334828033
718,cloud,droplets,36.0,0.576062262058,0.602548956871,0.605570733547,0.475664305229,0.234478242683
719,exhibition,sculpture,36.0,0.659021019936,0.641633272171,0.669643878937,0.673265922545,0.587826902266
720,oak,twigs,36.0,0.584747552872,0.615756690502,0.627188205719,0.434722957749,0.210283846201
721,movie,television,36.0,0.589102506638,0.620169579983,0.573400616646,0.666180742046,0.625856593409
722,butterfly,hummingbird,36.0,0.622594177723,0.710663557053,0.558284044266,0.402747757965,0.558880398151
723,daisy,grass,36.0,0.374444156885,0.604237258434,0.34344163537,0.216791257247,0.33702816627
724,floor,marble,36.0,0.618234097958,0.650876939297,0.583965778351,0.536445033598,0.428441216577
725,canyon,river,36.0,0.676059246063,0.808616280556,0.702081501484,0.603609284627,0.548517549263
726,decoration,interior,36.0,0.722403228283,0.772075235844,0.74963927269,0.448687725248,0.372402930721
727,flamingo,stork,36.0,0.639840066433,0.77963167429,0.683590710163,0.193128352987,0.39840288955
728,born,mother,36.0,0.371064722538,0.407594144344,0.367530584335,0.619809935123,0.663983671117
729,moon,sun,36.0,0.572351276875,0.783939301968,0.659958899021,0.613835245196,0.750299443789
730,musicians,sing,36.0,0.508624792099,0.536565899849,0.512560367584,0.475635226585,0.318588478114
731,green,red,36.0,0.699190020561,0.816003382206,0.695381343365,0.820477820578,0.840238563859
732,purple,white,36.0,0.718818306923,0.868650496006,0.758270323277,0.622279152632,0.787815951307
733,canine,pets,36.0,0.332148611546,0.458011716604,0.252508878708,0.408672289779,0.45605096972
734,morning,sleep,36.0,0.368109852076,0.392304569483,0.313213258982,0.467804552606,0.744011006457
735,weather,winter,36.0,0.630924642086,0.711055755615,0.620863378048,0.655118152672,0.764098044336
736,sky,sunny,36.0,0.384002417326,0.476318836212,0.413521498442,0.463835207522,0.582013689167
737,jacket,socks,36.0,0.734418869019,0.816992223263,0.803907811642,0.647000575775,0.723893829457
738,blue,red,36.0,0.884425997734,0.898198544979,0.896610498428,0.843506511206,0.89982172311
739,green,grey,36.0,0.665713012218,0.812837839127,0.678600311279,0.655215872864,0.689184214047
740,lily,petals,36.0,0.567301750183,0.642289102077,0.580403149128,0.44165935193,0.360334579012
741,blue,purple,36.0,0.873996436596,0.917226135731,0.871782124043,0.784714156162,0.879508189504
742,goose,mallard,36.0,0.767844855785,0.766483426094,0.779268801212,0.423889643876,0.381459919149
743,hotel,restaurant,36.0,0.74735045433,0.841275811195,0.773462057114,0.776286576701,0.725299734397
744,downtown,urban,36.0,0.285418152809,0.306033521891,0.310211449862,0.487065918462,0.491556933147
745,jean,skirt,36.0,0.127916544676,0.450823783875,0.0933665260673,0.149235822651,0.466721791016
746,guy,people,36.0,0.172181025147,0.276060789824,0.195829033852,0.395683251213,0.734203565545
747,birthday,happy,36.0,0.304006457329,0.231746897101,0.297253102064,0.496449038927,0.925934238437
748,chicken,soup,36.0,0.922047972679,0.924378573895,0.903713166714,0.780142812954,0.815433855973
749,flying,wing,36.0,0.353378772736,0.319803267717,0.332582443953,0.464111716328,0.523395352308
750,door,room,36.0,0.583611607552,0.640483081341,0.582304179668,0.753905505431,0.630544529881
751,skyline,skyscraper,36.0,0.524758338928,0.649513661861,0.595315933228,0.618381302454,0.343536273804
752,cheetah,giraffe,36.0,0.713915586472,0.8914462924,0.754422664642,0.540588840102,0.490744894683
753,feline,pets,36.0,0.416309356689,0.514659047127,0.349607169628,0.483711384965,0.480708482772
754,car,parking,36.0,0.56090337038,0.68681204319,0.637667715549,0.599017720524,0.667427789558
755,gull,mallard,36.0,0.793276667595,0.804909229279,0.763932228088,0.49254872289,0.324394354465
756,spring,winter,36.0,0.751252889633,0.805356621742,0.790324747562,0.798164510178,0.856718190526
757,daffodils,spring,36.0,0.56003510952,0.647503197193,0.559529840946,0.279781167009,0.250031072791
758,building,skyline,36.0,0.332257390022,0.376370847225,0.33273935318,0.383134512372,0.406515338899
759,salad,tomato,36.0,0.873789966106,0.924720287323,0.91423201561,0.72985001323,0.815336192421
760,book,written,36.0,0.320096492767,0.362200677395,0.359649121761,0.760090122594,0.716549576043
761,bucket,water,36.0,0.537979185581,0.615403592587,0.513030052185,0.417166010684,0.602961606
762,lady,sexy,36.0,0.372590631247,0.457340836525,0.412438720465,0.394878534488,0.623927469742
763,ceiling,room,36.0,0.507474601269,0.588713645935,0.519956469536,0.525217697042,0.554634388507
764,puddle,rain,36.0,0.468396127224,0.583557248116,0.530067801476,0.203332811176,0.378774159883
765,costumes,outfit,36.0,0.503995239735,0.523311793804,0.516290485859,0.37211713023,0.584031205586
766,hill,scenery,36.0,0.254714339972,0.464353740215,0.23595020175,0.235334010346,0.181434399603
767,bacon,chicken,36.0,0.815117835999,0.937397003174,0.822340607643,0.615948070402,0.760144092184
768,dawn,night,36.0,0.44424533844,0.634930312634,0.526809751987,0.653656206731,0.566437371579
769,cocktail,restaurant,36.0,0.592057585716,0.638462543488,0.618584811687,0.481809992117,0.574074172549
770,daffodils,petals,36.0,0.665778696537,0.699441373348,0.648079454899,0.408314283026,0.527632909488
771,canyon,valley,36.0,0.635282456875,0.843481898308,0.659459114075,0.665678578247,0.737818213722
772,brick,house,36.0,0.466724127531,0.476569473743,0.435654073954,0.490357631386,0.508379695524
773,band,rock,36.0,0.636182129383,0.673007309437,0.654525160789,0.802127473794,0.740365906611
774,book,illustrations,36.0,0.446814119816,0.431361019611,0.433996617794,0.594677145652,0.440753514014
775,desk,sitting,36.0,0.395707935095,0.510186374187,0.406633108854,0.5299034169,0.671220841669
776,bright,sky,36.0,0.56122726202,0.660228013992,0.552580118179,0.633054789506,0.650778383705
777,autumn,sunny,36.0,0.280225843191,0.456062376499,0.310435265303,0.523816007942,0.618514990243
