,w1,w2,SimRating,w2v_uk1,w2v_big,w2v_ukfull,gloveWG100,gloveTW100
292,bar,cage,2.8,0.375844955444,0.438048422337,0.344065308571,0.282033497057,0.410716417713
293,water,salt,1.3,0.601355075836,0.700063467026,0.627281010151,0.676973720827,0.729543419388
294,sense,intuition,7.68,0.545326352119,0.55231821537,0.552223682404,0.523282794524,0.414586515444
295,situation,condition,6.58,0.497521817684,0.574090898037,0.54051721096,0.637896558366,0.622948266943
296,crime,theft,7.53,0.665380716324,0.69181483984,0.674425780773,0.637274088455,0.546963084251
297,style,fashion,8.5,0.473466306925,0.614412486553,0.48664483428,0.641923293167,0.708272293648
298,boundary,border,9.08,0.440288871527,0.572232306004,0.43990623951,0.542753885408,0.50198642888
299,arm,body,4.05,0.553797483444,0.578240573406,0.586635410786,0.624885578458,0.621428323753
300,boat,car,2.37,0.509264707565,0.518654465675,0.532993078232,0.523503747287,0.600689965334
301,sandwich,lunch,6.3,0.471381247044,0.563473880291,0.488528251648,0.546928537216,0.665335899261
302,bride,princess,2.8,0.579183578491,0.683524608612,0.6452678442,0.632831642728,0.561280987293
303,heroine,hero,8.78,0.784732341766,0.780953884125,0.786673545837,0.636298095178,0.442159157801
304,car,gauge,1.13,0.233099967241,0.254786163568,0.255103081465,0.31287114147,0.288676167849
305,insect,bee,6.07,0.63833039999,0.585420489311,0.583071351051,0.354335429201,0.35871047524
306,crib,cradle,8.55,0.358594715595,0.549268066883,0.504628360271,0.269140896867,0.310174743331
307,animal,person,3.05,0.146273523569,0.161169797182,0.126442551613,0.461499460468,0.451929681295
308,marijuana,herb,6.5,0.395073831081,0.43119803071,0.363886833191,0.384834895208,0.452492505021
309,bed,hospital,0.92,0.236958414316,0.34661668539,0.136115700006,0.514776059894,0.364485753492
310,cheek,tongue,4.52,0.697275161743,0.780580878258,0.751915752888,0.734321492171,0.694685091892
311,disc,computer,3.2,0.287111222744,0.429273277521,0.307737916708,0.406210763856,0.350509534517
312,curve,angle,3.33,0.663923144341,0.643677771091,0.658381044865,0.635499201284,0.459295296096
313,grass,moss,5.0,0.484990149736,0.840638577938,0.522927343845,0.422183124754,0.373727784425
314,school,law,1.13,0.270487010479,0.15223634243,0.200414016843,0.562851323847,0.491690011458
315,foot,head,2.3,0.546084821224,0.674009799957,0.565848648548,0.484578221145,0.658236392183
316,mother,guardian,6.5,0.0115122040734,0.484923243523,0.100686915219,0.376962613379,0.384417038058
317,orthodontist,dentist,8.27,0.457540869713,0.63627487421,0.675123870373,0.646545336704,0.805015563235
318,alcohol,whiskey,7.27,0.261062830687,0.37271425128,0.294653058052,0.47561076536,0.55060172598
319,mouth,tooth,6.3,0.349987357855,0.646314918995,0.387846291065,0.446342090635,0.612698206073
320,breakfast,bacon,4.37,0.423315703869,0.549673855305,0.45389804244,0.415518552486,0.686919176771
321,bathroom,bedroom,3.4,0.757160127163,0.873069882393,0.795424103737,0.786338780303,0.77561022868
322,plate,bowl,5.23,0.59498155117,0.655707120895,0.659784853458,0.428744018039,0.59964908866
323,meat,bacon,5.8,0.656268596649,0.824114561081,0.636910915375,0.568834942981,0.686216100428
324,air,helium,3.63,0.31482976675,0.430381149054,0.357656300068,0.330066121505,0.334441423371
325,worker,employer,5.37,0.470112800598,0.525051772594,0.455735176802,0.5952066186,0.562211223247
326,body,chest,4.45,0.480615407228,0.4308129251,0.49317201972,0.570864147502,0.692541956429
327,son,father,3.82,0.89410930872,0.886480212212,0.894281089306,0.923958454169,0.356997109166
328,heart,surgery,1.08,0.391457825899,0.394336730242,0.398297101259,0.686317434015,0.456389828196
329,woman,secretary,1.98,0.0232338812202,0.141663268209,0.0312100443989,0.287525617207,0.360491325376
330,man,father,4.83,0.596001982689,0.615753591061,0.607701122761,0.73703230948,0.594642488477
331,beach,island,5.6,0.726481497288,0.74171680212,0.742933273315,0.650833980553,0.730829940738
332,story,topic,5.0,0.346612602472,0.458751857281,0.361024111509,0.438743434934,0.589139577071
333,game,fun,3.42,0.439553380013,0.467528194189,0.502613425255,0.545666507209,0.641720336512
334,weekend,week,4.0,0.731862604618,0.710494637489,0.713727295399,0.860751701413,0.856900203289
335,couple,pair,8.33,0.56976890564,0.624155521393,0.578194379807,0.671982416654,0.489421386013
336,woman,wife,5.72,0.520427048206,0.551297068596,0.571722865105,0.750502237112,0.785338547018
337,sheep,cattle,4.77,0.900702357292,0.900878548622,0.910378456116,0.851342898416,0.547107171342
338,purse,bag,8.33,0.602105259895,0.602997124195,0.62273311615,0.564186987887,0.803362110513
339,ceiling,cathedral,2.42,0.205685541034,0.364437878132,0.166221126914,0.393675971283,0.330438498478
340,bean,coffee,5.15,0.606601476669,0.65925526619,0.57947409153,0.588498595374,0.604908403828
341,wood,paper,2.88,0.295587360859,0.356840282679,0.290596961975,0.511994627348,0.47923039178
342,top,side,1.9,0.318821340799,0.374755352736,0.355590999126,0.594482162984,0.591752335806
343,crime,fraud,5.65,0.706499099731,0.712463855743,0.732235789299,0.587908730967,0.628582693154
344,pain,harm,5.38,0.502337396145,0.465439379215,0.464331030846,0.456255377033,0.577335512245
345,lover,companion,5.97,0.57633125782,0.636390209198,0.631387472153,0.674450940425,0.515453596527
346,evening,dusk,7.78,0.454842060804,0.461390525103,0.4784258008,0.492725258756,0.406436289078
347,father,daughter,2.62,0.853051483631,0.87365937233,0.881401062012,0.839672420787,0.838346641968
348,wine,liquor,7.85,0.58987891674,0.600117266178,0.598458826542,0.597997717074,0.694959973347
349,cow,goat,2.93,0.77486550808,0.835829615593,0.835381090641,0.704322937906,0.676662748294
350,belief,opinion,7.7,0.545693993568,0.552697062492,0.590695261955,0.574091117605,0.57003004488
351,reality,illusion,1.42,0.583413362503,0.611729562283,0.592056810856,0.587744316514,0.542308129794
352,pact,agreement,9.02,0.4160592556,0.585834145546,0.514853715897,0.83925633769,0.622942395393
353,wealth,poverty,1.27,0.2086956352,0.207830607891,0.207688450813,0.496575851415,0.697662487817
354,accident,emergency,4.93,0.553537130356,0.583839356899,0.54456615448,0.447997219196,0.533643576397
355,battle,conquest,7.22,0.529025971889,0.505110740662,0.573432207108,0.409792481899,0.473667297282
356,friend,teacher,2.62,0.40704190731,0.382159471512,0.320632636547,0.608585285311,0.664814296093
357,illness,infection,6.9,0.604970812798,0.625936746597,0.569632232189,0.715922700014,0.618921554366
358,game,trick,2.32,0.695953607559,0.616316378117,0.636051774025,0.576065325439,0.47553421789
359,brother,son,3.48,0.798199474812,0.898327708244,0.828762114048,0.93760787293,0.435481700974
360,aunt,nephew,3.1,0.754208922386,0.80020737648,0.753697812557,0.600487248218,0.764036562856
361,worker,mechanic,4.92,0.249101027846,0.48788356781,0.31014880538,0.53961668189,0.546439235555
362,doctor,orthodontist,5.58,0.380891263485,0.597154736519,0.554294168949,0.213777399332,0.405497101315
363,oak,maple,6.03,0.686676979065,0.801100552082,0.685390949249,0.586185976284,0.659855273914
364,bee,queen,3.27,0.187940895557,0.497868150473,0.309615164995,0.259508927282,0.472245387931
365,car,bicycle,3.47,0.732330679893,0.77929610014,0.777835786343,0.686353829344,0.539742245303
366,goal,quest,5.83,0.336130619049,0.467978209257,0.321274131536,0.322444953669,0.288941774507
367,august,month,5.53,0.276214003563,0.271007120609,0.265309303999,0.721949656701,0.72652650802
368,army,squad,5.08,0.357343703508,0.419561505318,0.368120878935,0.40542475908,0.522502839921
369,cloud,weather,4.87,0.499471217394,0.564393281937,0.495655983686,0.47246521581,0.445492672444
370,physician,doctor,8.88,0.713698804379,0.795200109482,0.765951395035,0.76732408476,0.383871029435
371,canyon,valley,6.75,0.635282456875,0.843481898308,0.659459114075,0.665678578247,0.737818213722
372,river,valley,1.67,0.874853909016,0.879292428493,0.881191134453,0.713204980219,0.619582064047
373,sun,sky,2.27,0.544709086418,0.846331596375,0.567409157753,0.612675757364,0.74748854855
374,target,arrow,3.25,0.143120884895,0.188389897346,0.120703548193,0.334862118777,0.300658377881
375,chocolate,pie,2.27,0.755820691586,0.807572424412,0.811579942703,0.673133218731,0.58226031082
376,circumstance,situation,7.85,0.573629796505,0.658279955387,0.590089321136,0.446926950286,0.538490661544
377,opinion,choice,5.43,0.313435941935,0.362532526255,0.356997728348,0.577298078305,0.483353936442
378,rhythm,melody,6.12,0.790539383888,0.865568161011,0.773726820946,0.697496353901,0.534056428929
379,gut,nerve,4.93,0.671086609364,0.694570660591,0.684418737888,0.370702171996,0.31721185173
380,day,dawn,5.47,0.322126805782,0.450291156769,0.349362134933,0.612753635574,0.529544223276
381,cattle,beef,7.03,0.627827882767,0.587127685547,0.604989826679,0.621996139951,0.407878747232
382,doctor,professor,4.65,0.235660925508,0.331378728151,0.247756525874,0.530182766246,0.489141285374
383,arm,vein,3.65,0.390620440245,0.421639353037,0.384170770645,0.316150362235,0.43569237835
384,room,bath,3.33,0.580860078335,0.796353816986,0.59060382843,0.525239684676,0.705308304435
385,corporation,business,9.02,0.555687665939,0.473181992769,0.536981940269,0.578706993852,0.540553400106
386,fun,football,1.97,0.320579975843,0.454188108444,0.396742254496,0.370901628227,0.589543252125
387,hill,cliff,4.28,0.657803833485,0.841183960438,0.701658725739,0.576023975063,0.587344031442
388,bone,ankle,3.82,0.509084224701,0.559106349945,0.591813623905,0.586093887154,0.564248110071
389,apple,candy,2.08,0.399126887321,0.473253369331,0.409007400274,0.450344166926,0.566954466214
390,helper,maid,5.58,0.176274105906,0.344046145678,0.182003974915,0.429475840528,0.472116798168
391,leader,manager,7.27,0.522713959217,0.547018527985,0.503497958183,0.36732977298,0.567480645142
392,lemon,tea,1.6,0.626277387142,0.672420203686,0.591654360294,0.451233956423,0.672923357684
393,bee,ant,2.78,0.624261200428,0.53612446785,0.546561658382,0.451033356597,0.529107125855
394,basketball,baseball,4.92,0.767635881901,0.800400137901,0.790815472603,0.76453610218,0.838166837628
395,rice,bean,2.72,0.742532670498,0.852724313736,0.763116300106,0.552421565284,0.615665161436
396,bed,furniture,6.08,0.37321165204,0.437218129635,0.383775830269,0.432138800918,0.435573236326
397,emotion,passion,7.72,0.468670576811,0.554944813251,0.455598533154,0.638339204982,0.631995904572
398,anarchy,chaos,7.93,0.694073200226,0.739890575409,0.724985361099,0.794732936282,0.561736722069
399,crime,violation,7.12,0.331578701735,0.3405623734,0.312032043934,0.404719032302,0.428484213683
400,machine,engine,5.58,0.372971057892,0.521830677986,0.412325799465,0.501348042306,0.571574612599
401,beach,sea,4.68,0.687435030937,0.727649986744,0.679548323154,0.460596771158,0.402302055341
402,alley,bowl,1.53,0.32881629467,0.338398247957,0.504176139832,0.256674656574,0.351302143179
403,jar,bottle,7.83,0.777815997601,0.823351800442,0.788791775703,0.491420136723,0.506848258338
404,strength,capability,5.28,0.372997611761,0.42047303915,0.426180124283,0.59903226919,0.494406636818
405,seed,mustard,3.48,0.598102986813,0.631261587143,0.662613153458,0.342177762479,0.497960690746
406,guitar,drum,3.78,0.807021141052,0.826237142086,0.830643177032,0.75644015622,0.779213645156
407,opinion,idea,5.7,0.31733328104,0.363231122494,0.295637220144,0.505324032256,0.631765583337
408,north,west,3.63,0.934544563293,0.959220468998,0.941819012165,0.874351429135,0.840358270692
409,diet,salad,2.98,0.481786310673,0.47858351469,0.412594497204,0.3833854237,0.536574000451
410,mother,wife,3.02,0.87951618433,0.884795427322,0.885673761368,0.902587917789,0.782375946247
411,dad,mother,3.55,0.795066416264,0.782315611839,0.797117173672,0.671795318461,0.801167874417
412,captain,sailor,5.0,0.515686094761,0.632867217064,0.596487641335,0.582454795052,0.544344863499
413,meter,yard,5.6,0.192238360643,0.309792786837,0.211792841554,0.475024400423,0.147958356834
414,beer,champagne,4.45,0.701926708221,0.806959569454,0.686410784721,0.675619589391,0.590261747233
415,motor,boat,2.57,0.502557992935,0.477773845196,0.533315777779,0.368892801321,0.47854852623
416,card,bridge,1.97,0.0104818996042,0.0602415464818,-0.0320655554533,0.241772391911,0.419185988263
417,science,psychology,4.92,0.77874904871,0.852781534195,0.778882205486,0.727934766106,0.800532074333
418,sinner,saint,1.6,0.322047889233,0.58973056078,0.31405338645,0.344214541052,0.487803484974
419,destruction,construction,0.98,0.220329016447,0.277483552694,0.201018124819,0.413053281294,0.463693674575
420,crowd,bunch,7.42,0.443239033222,0.4962862432,0.502428114414,0.390872015159,0.590106792351
421,beach,reef,3.77,0.704863846302,0.687186956406,0.7292496562,0.453546074373,0.568335633738
422,man,child,4.13,0.419453769922,0.519504904747,0.435483038425,0.66826477648,0.557499449254
423,bread,cheese,1.95,0.914765536785,0.910586416721,0.906268775463,0.737463536374,0.844125732245
424,champion,winner,8.73,0.699853241444,0.646985173225,0.727350533009,0.740676728202,0.690954099357
425,celebration,ceremony,7.72,0.656635046005,0.671735346317,0.641324937344,0.782854952489,0.668931589517
426,menu,order,3.62,0.0547214075923,0.0527670942247,0.0541944503784,0.315711545971,0.552484544511
427,king,princess,3.27,0.687326908112,0.559414982796,0.625820577145,0.574187816689,0.542282713574
428,wealth,prestige,6.07,0.439723849297,0.550554513931,0.466954708099,0.489096613386,0.243444012738
429,endurance,strength,6.58,0.632652163506,0.631963670254,0.66262203455,0.495847239064,0.674759837259
430,danger,threat,8.78,0.652779757977,0.689088106155,0.6339417696,0.831614886402,0.616140830875
431,god,priest,4.5,0.521958053112,0.558024466038,0.479446589947,0.479825832545,0.401513748165
432,men,fraternity,3.13,0.318829923868,0.353337436914,0.330667942762,0.211217871375,0.305366161605
433,buddy,companion,8.65,0.257830560207,0.462014496326,0.311548858881,0.365808213655,0.352736837085
434,teacher,helper,4.28,0.41228684783,0.462756544352,0.408289521933,0.183579223819,0.335149837335
435,body,stomach,3.93,0.471619039774,0.514754772186,0.550730764866,0.487573545201,0.677304562299
436,tongue,throat,3.1,0.67378360033,0.725323140621,0.734933257103,0.682649154311,0.712138683612
437,house,carpet,1.38,0.32540088892,0.458516448736,0.325430542231,0.287050312735,0.41946106999
438,intelligence,skill,5.35,0.32806289196,0.418027698994,0.411703437567,0.371969669257,0.49960443175
439,journey,conquest,4.72,0.185420006514,0.240707710385,0.238323092461,0.395363040956,0.431925162046
440,god,prey,1.23,0.113298237324,0.217128798366,0.134917199612,0.244420398302,0.301997025613
441,brother,soul,0.97,0.48778373003,0.461951285601,0.41286662221,0.401541021182,0.535811406481
442,adversary,opponent,9.05,0.734264850616,0.733717083931,0.745312154293,0.560469883986,0.386501270339
443,death,catastrophe,4.13,0.391546964645,0.441044330597,0.442834079266,0.287792001011,0.355227756504
444,monster,demon,6.95,0.622507691383,0.784196436405,0.681332528591,0.606059386039,0.610866889409
445,day,morning,4.87,0.743719637394,0.76858150959,0.750010669231,0.823248858114,0.848171460681
446,man,victor,1.9,0.278356909752,0.409479051828,0.32884567976,0.362944760894,0.408320974546
447,friend,guy,3.88,0.525630950928,0.461493194103,0.530290663242,0.622802254641,0.799055581502
448,song,story,3.97,0.562256038189,0.548847138882,0.535043179989,0.505687931393,0.628544038969
449,ray,sunshine,6.83,0.203509777784,0.371066123247,0.197453826666,0.205653191451,0.374428253344
450,guy,stud,5.83,0.041686668992,0.132672816515,0.0917064025998,0.165462283971,0.465833670081
451,chicken,rice,1.43,0.774953365326,0.878891289234,0.776637792587,0.544513632534,0.805250409515
452,box,elevator,1.32,0.385006070137,0.461748808622,0.278056591749,0.390281549254,0.344780085909
453,butter,potato,1.22,0.884006857872,0.854516208172,0.859310507774,0.667847536572,0.707536293239
454,apartment,furniture,1.28,0.3567083776,0.399279743433,0.350313156843,0.466100445777,0.619857856065
455,lake,swamp,4.92,0.524362385273,0.717738568783,0.592777967453,0.484515538599,0.433587288463
456,salad,vinegar,1.13,0.870291352272,0.876714706421,0.87763607502,0.594589914563,0.540490692905
457,flower,bulb,4.48,0.406987756491,0.519002795219,0.461885809898,0.484112364658,0.324360958637
458,cloud,mist,6.67,0.823387563229,0.876904785633,0.82978117466,0.614645261469,0.351537780111
459,driver,pilot,6.28,0.335213690996,0.275506108999,0.331506162882,0.582682290291,0.570596341781
460,sugar,honey,5.13,0.84089332819,0.843414723873,0.793386101723,0.691263775262,0.828006067919
461,body,shoulder,2.88,0.477691888809,0.421613812447,0.510891079903,0.47352821579,0.504784748596
462,idea,image,3.55,0.167387455702,0.25969812274,0.225740402937,0.522362673799,0.393335851788
463,father,brother,4.2,0.785797774792,0.909743130207,0.856470882893,0.922458882999,0.767712439116
464,moon,planet,5.87,0.692474007607,0.618178427219,0.675346851349,0.634555323028,0.641264798536
465,ball,costume,2.32,0.203855916858,0.148654669523,0.195125445724,0.291425696816,0.449975033303
466,rail,fence,5.22,0.165362939239,0.353740543127,0.238368526101,0.342492822987,0.560831740024
467,room,bed,2.35,0.724217891693,0.774081945419,0.696853339672,0.725088647659,0.746423572817
468,flower,bush,4.25,0.165107443929,0.697143673897,0.230210900307,0.0714542373009,0.290616907971
469,bone,knee,4.17,0.534375309944,0.547207415104,0.591762900352,0.561882320271,0.582444053895
470,arm,knee,2.75,0.718864023685,0.670116662979,0.685960233212,0.564743335908,0.733920277346
471,bottom,side,2.63,0.620420217514,0.617596030235,0.605754256248,0.705249872001,0.747509178612
472,vessel,vein,5.15,0.243482291698,0.383786052465,0.279402703047,0.185025042345,0.458248863552
473,cat,rabbit,2.37,0.771183907986,0.84952545166,0.825199186802,0.7424427122,0.66791494041
474,meat,sandwich,2.35,0.464473098516,0.602878153324,0.481662094593,0.603759235033,0.701754327295
475,belief,concept,5.08,0.402953654528,0.490713953972,0.465774267912,0.614639031404,0.373064625343
476,intelligence,insight,5.9,0.271432876587,0.352735191584,0.237697899342,0.395891606951,0.450440403146
477,attention,interest,7.22,0.415006905794,0.447267413139,0.415352642536,0.615413753081,0.633035237696
478,attitude,confidence,4.35,0.451697200537,0.520311594009,0.496848344803,0.589720329812,0.648213813611
479,right,justice,7.05,0.0601442605257,0.201453760266,0.129019960761,0.465650397921,0.471317049246
480,argument,agreement,1.45,0.281320333481,0.377231866121,0.274466484785,0.431428904176,0.421557667501
481,depth,magnitude,6.12,0.545054495335,0.514157056808,0.53304541111,0.501691042544,0.440980320151
482,medium,news,3.65,0.0193073879927,0.0678406506777,-0.00661444244906,0.302796839498,0.207887462083
483,winner,candidate,2.78,0.308510452509,0.404016017914,0.323522716761,0.57045429915,0.458960217525
484,birthday,date,5.08,0.117851547897,0.243859469891,0.0940174236894,0.488833369717,0.519160467637
485,fee,payment,7.15,0.651008427143,0.750468611717,0.692251563072,0.740552245386,0.70481122917
486,bible,hymn,5.15,0.488150537014,0.489066898823,0.565248191357,0.516316889552,0.489898885633
487,exit,doorway,5.5,0.253550678492,0.293268918991,0.266287893057,0.260789983455,0.14200308703
488,man,sentry,3.25,0.280576854944,0.46053853631,0.286664575338,0.0796956139939,-0.0923788947755
489,aisle,hall,6.35,0.332060426474,0.533217787743,0.347345888615,0.254803077318,0.223284715117
490,whiskey,gin,6.28,0.774701297283,0.842748343945,0.843402087688,0.631469490463,0.547581317505
491,blood,marrow,3.4,0.664984643459,0.619556427002,0.573724925518,0.564016970138,0.431067107865
492,oil,mink,1.23,0.136245816946,0.228551134467,0.13291887939,0.0863330268081,0.246805164001
493,floor,deck,5.55,0.633032977581,0.696287274361,0.652960300446,0.648838476433,0.564600403312
494,roof,floor,2.62,0.738846540451,0.800613701344,0.734530746937,0.693989411685,0.71100501707
495,door,floor,1.67,0.692309498787,0.723777890205,0.673121333122,0.70520601783,0.671195302139
496,shoulder,head,3.42,0.596739947796,0.731940090656,0.631439566612,0.518680944383,0.678653681316
497,wagon,carriage,7.7,0.676243901253,0.705820977688,0.733088135719,0.710428051785,0.524965614172
498,car,carriage,5.13,0.556946516037,0.56621068716,0.597915709019,0.5628907896,0.353995177597
499,elbow,ankle,3.13,0.816640377045,0.86371254921,0.818340420723,0.826503138422,0.778830508927
500,wealth,fame,4.02,0.325686305761,0.355473011732,0.296911150217,0.386191591246,0.436356372502
501,sorrow,shame,4.77,0.526356935501,0.47458216548,0.482613176107,0.703576773723,0.434387614863
502,administration,management,7.25,0.559022068977,0.539059698582,0.564090371132,0.584681431923,0.618756306263
503,communication,conversation,8.02,0.364690482616,0.365547597408,0.389944255352,0.49154328954,0.566612037697
504,pollution,atmosphere,4.25,0.297531872988,0.351230084896,0.274379938841,0.437681747299,0.379050491058
505,anatomy,biology,5.33,0.706674039364,0.67830914259,0.72249764204,0.647760593838,0.671694881351
506,college,profession,3.12,0.330935537815,0.522372126579,0.339883118868,0.460223932924,0.445693420214
507,book,topic,2.07,0.460387289524,0.535539746284,0.516803205013,0.532506815586,0.538837426045
508,formula,equation,7.95,0.385086655617,0.591676235199,0.468415468931,0.504722415026,0.380656570967
509,book,information,5.0,0.227403610945,0.246952980757,0.277017205954,0.477307868939,0.527929475047
510,boy,partner,1.9,0.160270437598,0.321567595005,0.182266235352,0.322605805968,0.482056211619
511,sky,universe,4.68,0.314663261175,0.498819291592,0.377034336329,0.401390260828,0.45913305724
512,population,people,7.68,0.309448152781,0.396920233965,0.31269749999,0.595549903098,0.482167527107
513,college,class,4.13,0.0155023438856,0.335207909346,0.0584672503173,0.521802744357,0.760239896651
514,chief,mayor,4.85,0.503440439701,0.5887144804,0.549504935741,0.51222773709,0.390499983878
515,rabbi,minister,7.62,0.379903495312,0.583470225334,0.419138669968,0.35288548823,0.246319308737
516,meter,inch,5.08,0.449189186096,0.507439374924,0.456870615482,0.554544734888,0.286193031263
517,polyester,cotton,5.63,0.719663262367,0.693717718124,0.715829074383,0.54555856379,0.681290542663
518,lawyer,banker,1.88,0.643151283264,0.693198621273,0.677671015263,0.592606193488,0.649420941694
519,violin,instrument,6.58,0.437320441008,0.490604490042,0.455449521542,0.606864604122,0.599550915898
520,camp,cabin,4.2,0.391223758459,0.389644026756,0.412331342697,0.354897901125,0.404327881309
521,pot,appliance,2.53,0.0653080642223,0.210032761097,0.114359609783,0.0462799316646,0.211413378748
522,linen,fabric,7.47,0.430853545666,0.512585580349,0.490100055933,0.701390512516,0.686490318596
523,whiskey,champagne,5.33,0.618084669113,0.771253943443,0.589369058609,0.562897648567,0.666188452853
524,girl,child,5.38,0.524666190147,0.603731155396,0.501005589962,0.763481202982,0.682287616036
525,cottage,cabin,7.72,0.370617628098,0.433046966791,0.382286846638,0.487217093864,0.473014696197
526,bird,hen,7.03,0.139388546348,0.440309941769,0.238419890404,0.32155876115,0.233719054964
527,racket,noise,8.1,0.225276336074,0.306035846472,0.242743909359,0.233959946143,0.320175308862
528,sunset,evening,5.98,0.463933885098,0.51609903574,0.505331218243,0.515162205518,0.533318792767
529,drizzle,rain,9.17,0.703593194485,0.778895139694,0.748392820358,0.51691494145,0.475894241408
530,adult,baby,2.22,0.224400416017,0.309034615755,0.300348520279,0.554058722041,0.342351333922
531,charcoal,coal,7.63,0.576912462711,0.674910128117,0.543571770191,0.439978997285,0.297603837583
532,body,spine,4.78,0.530603170395,0.564406633377,0.516923427582,0.475524836546,0.444523805424
533,head,nail,2.47,0.307923287153,0.541746616364,0.365025758743,0.262434998077,0.503642875217
534,log,timber,8.05,0.0468968786299,0.0544465966523,-0.00378763629124,0.418782234093,0.16931667367
535,spoon,cup,2.02,0.312816292048,0.702892005444,0.422308117151,0.369125313676,0.495284156208
536,body,nerve,3.13,0.479052484035,0.530368149281,0.485510081053,0.302687261714,0.478742819429
537,man,husband,5.32,0.51071703434,0.518679559231,0.533017098904,0.65307267623,0.549240939716
538,bone,neck,2.53,0.559503853321,0.595171928406,0.603514552116,0.607527034123,0.619283422089
539,frustration,anger,6.5,0.835241615772,0.840225994587,0.834953010082,0.87487124704,0.79965618406
540,river,sea,5.72,0.758635938168,0.758199334145,0.740463733673,0.61781360176,0.637640533384
541,task,job,8.87,0.251791715622,0.490219950676,0.376577615738,0.58486114676,0.496753068549
542,club,society,5.23,0.315948992968,0.186615809798,0.330605536699,0.445908177025,0.443700791995
543,reflection,image,7.27,0.330633074045,0.357533484697,0.331935167313,0.536152916768,0.588159989343
544,prince,king,5.92,0.768661022186,0.879483282566,0.742395460606,0.768232887109,0.775585205529
545,snow,weather,5.48,0.633951365948,0.75571924448,0.64567810297,0.683398010776,0.796380924492
546,people,party,2.2,0.0855217352509,0.120133757591,0.0896268263459,0.527493493293,0.555137474142
547,boy,brother,6.67,0.581723988056,0.676644861698,0.620665311813,0.683188367034,0.787050909545
548,root,grass,3.55,0.419740706682,0.439538389444,0.419292122126,0.462816733243,0.469762463473
549,brow,eye,3.82,0.487140387297,0.516311049461,0.448041886091,0.315135268994,0.453348602108
550,money,pearl,2.1,-0.131785556674,-0.0623647160828,-0.0817743837833,0.213828525052,0.212857423439
551,money,diamond,3.42,-0.041777420789,0.0366806425154,-0.017567910254,0.328704858118,0.413352621752
552,vehicle,bus,6.47,0.544059991837,0.562902569771,0.552419006824,0.667668664031,0.490274757198
553,cab,bus,5.6,0.541712522507,0.607437193394,0.578480780125,0.655839467324,0.675373494991
554,house,barn,4.33,0.615232408047,0.791233181953,0.67197239399,0.507298191677,0.48174847565
555,finger,palm,3.33,0.365465551615,0.417960196733,0.375650018454,0.303671260911,0.47544667634
556,car,bridge,0.95,0.260712146759,0.344924032688,0.252658426762,0.422731490764,0.498445230163
557,effort,difficulty,4.45,0.243566632271,0.316439449787,0.234441310167,0.388161108673,0.348715948825
558,fact,insight,4.77,-0.0306490436196,-0.0335042886436,0.0247772149742,0.353764308183,0.243212989849
559,job,management,3.97,0.0693852081895,0.227467089891,0.170999839902,0.627649741078,0.704414957548
560,cancer,sickness,7.93,0.284504324198,0.343726813793,0.307250142097,0.419012261296,0.393346954366
561,word,newspaper,2.47,0.304311037064,0.293012350798,0.292573720217,0.382609877663,0.394352020759
562,composer,writer,6.58,0.740307569504,0.786823153496,0.802558243275,0.594417020823,0.598085219671
563,actor,singer,4.52,0.749539971352,0.763288021088,0.737605452538,0.672550405953,0.68273929382
564,shelter,hut,6.47,0.422321438789,0.586550593376,0.461888492107,0.444698199563,0.256539731115
565,bathroom,kitchen,3.1,0.874383449554,0.910777032375,0.87335306406,0.789230896641,0.799761695531
566,cabin,hut,6.53,0.485218167305,0.525526463985,0.531290829182,0.438856353367,0.242673287218
567,door,kitchen,1.67,0.584808886051,0.632169604301,0.574790775776,0.591614325882,0.557573868142
568,value,belief,7.07,0.0975351706147,0.149851962924,0.117861710489,0.507661263345,0.551258632469
569,wisdom,intelligence,7.47,0.179571464658,0.409226506948,0.278936356306,0.35081205555,0.489102772011
570,ignorance,intelligence,1.5,0.294258058071,0.363596022129,0.322839558125,0.204742002146,0.474600314466
571,happiness,luck,2.38,0.354400575161,0.460842728615,0.323143392801,0.545199602824,0.431342175827
572,idea,scheme,6.75,0.169884622097,0.259029388428,0.131238102913,0.525706362679,0.301148459468
573,mood,emotion,8.12,0.581700503826,0.615240991116,0.612044036388,0.536657073155,0.449960965685
574,happiness,peace,6.03,0.566278815269,0.594949841499,0.499213904142,0.391983659281,0.611157703375
575,despair,misery,7.22,0.769555687904,0.749372780323,0.747962713242,0.775435401802,0.6359044305
576,logic,arithmetic,3.97,0.68877774477,0.712682723999,0.693141520023,0.59770572835,0.332690231061
577,denial,confession,1.03,0.427799522877,0.565218508244,0.496947944164,0.527561182164,0.485846903804
578,argument,criticism,5.08,0.518123328686,0.566853880882,0.537104547024,0.583926560632,0.496390958461
579,aggression,hostility,8.48,0.695790469646,0.730395197868,0.723903954029,0.619909602873,0.510418723054
580,hysteria,confusion,6.33,0.606130421162,0.63862067461,0.640328943729,0.578460865155,0.431834081644
581,chemistry,theory,3.17,0.48124152422,0.570950508118,0.494914889336,0.535259960589,0.608941891205
582,trial,verdict,3.33,0.508477985859,0.56629806757,0.553952038288,0.737013994416,0.743204746219
583,comfort,safety,5.8,0.290283560753,0.39466792345,0.286230683327,0.480824286499,0.543022864418
